index,rest_name
1151,Happy High Cafe
1152,A S Pavbhaji Centre
1153,Delicious Feast
1154,Chat Chatore
1155,Pithala Bhakari
1156,Tandoors Street
1157,Burger Day
1158,Namaste Kitchen
1159,Shangai Spice
1160,Wings House
1161,Springold - The Luxury Cafe
1162,Kayamkulam Cafe
1163,Sharma Ice Cream & Pav Bhaji
1164,Cavura Pizza and Grill
1165,The East
1166,Khan E Khas Restaurant & Catering Service
1167,Arabian Grills
1168,Maitricha Katta
1169,The Cheese Truck
1170,Cafe Momos
1171,Hotel Gayatri
1172,Bhujbal Bandhu - Hotel Apulki
1173,Gharonda Veg Restaurant
1174,Anand Veg
1175,Baisakhi Flavour of Punjab
1176,Kava -  Fairfield by Marriott Pune
1177,Fried Chicken Destination
1178,Agra Restaurant
1179,New Milan Khanaval
1180,Sunny's Momo
1181,Indian Tadka Taste Punjab Da
1182,Mosaic - Crowne Plaza Pune City Centre
1183,Indulgence
1184,Delhi Swad
1185,Pagdandi Books Chai Cafe
1186,Kerala Restaurant
1187,Sudit All Day Kitchen
1188,Tutto Bene
1189,Fat Boy Station
1190,69 Only
1191,Amritsari Zaika
1192,Master of Momos
1193,The Mandarin Cafe
1194,UBQ by Barbeque Nation
1195,Vaishnavi Litti Bhandar
1196,Sai Palace Family Restaurant & Bar
1197,Grand 11
1198,Mr. Vandal
1199,Woodlands Restaurant and Bar
1200,Chinese Room Oriental
1201,Signature
1202,Masemari - The Fishing
1203,The Paratha Place
1204,Hotel Real Taste
1205,Tipzo
1206,FF - Fast N' Fresh - Crowne Plaza
1207,Golden Bawarchi Bar & Restaurant
1208,Rasika Pure Veg
1209,Cafe Coffee Day
1210,Hunger Lust
1211,Box Din By Barbeque Ville
1212,Noosh's Patisherie & Studio
1213,Churro Mania
1214,Frozen Bottle
1215,Kamats Takeaway
1216,Apyayan
1217,Vardayini Pure Veg
1218,Interval - Pure Veg Bollywood Eatery
1219,Aaoji Khhaoji - The Veg Bar
1220,Barbacoa Resto - Lounge
1221,Abyssinian
1222,Pune Egg Cafe
1223,"Sultan'z Biryani, Samosa & More"
1224,Cafe E2
1225,The Mousse Coupe
1226,Blue Shack
1227,Grills Lounge & Bar
1228,Hotel Sinhgad Shahi
1229,The Late Night Biryani
1230,Brooklyn Cafe And Co.
1231,International Treats Hub
1232,Hyderabadi Royal Biryani
1233,Cafe Burger Delight
1234,Hotel Rayba
1235,Dolchii
1236,Tirangi Rassa Misal
1237,Yenna Dosa
1238,Hyderabadi Laziz
1239,Hobbit
1240,Bagicha Corner
1241,Cheesiaano Pizza
1242,Amantran
1243,Krishna Veg
1244,The Bridge - Radisson Blu Hotel
1245,Ebony - St Laurn Hotel
1246,Good Food Kitchen
1247,Cake Lounge
1248,Log House
1249,Jalsaa
1250,Hotel Omkar
1251,Cafe Bake N Bean's
1252,Monginis
1253,Karolbaug Kebabs & Biryanis
1254,Radha Pure Veg
1255,Aha! Baangali
1256,Tai-Wong
1257,Ruen Thai
1258,Fullfills Kitchen & Bar
1259,99 Pancakes
1260,Karkhana
1261,Kaarvi Pure Veg
1262,Picadore - Picaddle Resort
1263,Daawat
1264,La Fiesta Kitchen & Bar
1265,President Hotel And Bar
1266,The Ladies Club
1267,Hotel Shahu
1268,Hotel Sagar Garden
1269,Ironbar 'n' Grill
1270,Metro Lounge
1271,Thambbi
1272,Kalinga Restaurant & Bar
1273,Chinese Nation
1274,Cafe Ex Animo
1275,Villa Bistro
1276,Mandala Hot Pot Culture
1277,K Rock Resort & Restaurant
1278,Burger Craft By Street Meat
1279,Amruth Vilas
1280,Jhnjhanit Mejwani
1281,Hotel Sane Punjab Veg Non Veg Family Restaurant
1282,Green Salad Company
1283,K 9 The Schezwan Restaurant
1284,Sawant Malvan Katta
1285,Gaustu-e-Gourmet
1286,Mughlai Zaika
1287,Slimkart
1288,HUB
1289,Sardarji Food
1290,Hotel Madhura
1291,Shokeen Roll's
1292,Sai Restaurant
1293,Oriental Fusion Restaurant - Ramee Grand Hotel
1294,Shivar Garden
1295,Siddhivinayak Dining Hall
1296,Le Pizza King
1297,Mr Crispy
1298,Krunchy Bubble Kitchen & Bar
1299,Kolhapuri Fried Chicken
1300,Singh Saab
1301,The 19's Chinese Cafe
1302,Hotel Sinhgad Chaupati
1303,Naadbramha DO. SA .ID .LI
1304,Zanbaq
1305,Taste N Twist
1306,Teddy's Gourmet
1307,The Beans Talk Cafe
1308,Jalebi Junction
1309,Surmay
1310,Arkie's Born Bakers
1311,Biryani Art
1312,Philly Fried Chicken
1313,Cake Fantasy
1314,Burger Mines
1315,Hotel Jalsa
1316,The Asian Box Resto Bar
1317,Amrapali Restaurant
1318,Gossip Gastrohub
1319,All Around spice
1320,Rustic Pizzeria
1321,Kopasa The Taste
1322,Kekiz The Cake shop
1323,Food Delivery
1324,69 ONLY
1325,Sardarji's Paratha & Chaap House
1326,Yalla Momos
1327,String Theory By Panthi
1328,Exotic Chinese
1329,The Happy Place
1330,Chaurang The Family Paan Boutique
1331,3.14 / 3point14
1332,Dawat-e-Lucknow
1333,Hotel Fish Land
1334,Pind Punjab
1335,Hotel Gopala
1336,Balaji Bhel & Snacks
1337,Madhuban
1338,Nimantran Restaurant & Bar
1339,Operi Curry Point
1340,Rastaman Soul Food
1341,Anju's Kitchen
1342,Spiceso Restaurant
1343,AK Cafe
1344,Sheetal Da Dhaba
1345,PIE - Pan India Eatery
1346,Symphony
1347,Saundarya Garden
1348,The Kream Story
1349,Shrimant Misal
1350,A Taste Of Indore
1351,The Brew Room
1352,Hotel Samadhan
1353,Aamaya Multi Cuisine
1354,Daba Ke Kha
1355,Indori Sarafa
1356,VARHADI SAOJI
1357,Healthy Craving
1358,Waffle House
1359,Pind Da Swad Paratha House
1360,O'Biryani
1361,Mahesh Bhuvan
1362,Secret Spice
1363,Red Hot Chinese Center
1364,Hungry Travellers Cafe
1365,Cafe Unlimited
1366,Hotel Bhagwan
1367,Roll Boost
1368,Samocha
1369,Blue Box Pizza
1370,The Book Cafe
1371,The Food Factory
1372,Cafe Royal Tea
1373,Tea Splash
1374,Shiv Sai
1375,Jamawali Biryani
1376,Swami's Veg
1377,Food Compass By Panthi
1378,Celebrations The Cake Shop
1379,RC Kitchen Family Restaurant
1380,Hite Bar
1381,Chinese Corner
1382,Annapurna Pure Veg
1383,The Royal Veg
1384,China Point
1385,Sri Murlidhar Veg Thali
1386,Slice Of Heaven
1387,Ajooba - Desi Khana
1388,Delight Cafe
1389,Greens & Olives
1390,Misal Darbar
1391,Bundelkhandi Swad
1392,Green Field Resto Bar
1393,Sharif Restaurant
1394,Calcutta Flavours
1395,Cric Cafe
1396,The Indori Junction
1397,Arya Coffee Shop
1398,Chennaii Menu
1399,Hotel Priyanka
1400,Al Madina Biryani House
1401,Ganaraj Pure Veg
1402,Oriental Connexions
1403,Brasserie Cinq
1404,Drink Your Selfie
1405,Mahesh Lunch Home
1406,Chilli Garlic
1407,The Thali Wala
1408,Down South
1409,Kings Shawarma
1410,Popcorn Garage
1411,New York Waffles & Dinges
1412,The Bombay Fries
1413,Afghan Darbar
1414,Cafe Richworld
1415,Hotel Al Madeena
1416,Hotel OVI NonVeg Special
1417,Kaleva- The Paratha House
1418,Darya Cafe & Ice Cream Parlour
1419,Kata Kirr
1420,Noodle Express
1421,Bahubali's House of Paranthas
1422,Umiya Kutchi Dabeli
1423,Hotel Mavala
1424,Cake Trails
1425,Saheb
1426,FIR - Fresh Ice Cream Rolls
1427,Around The World-Grand Tamanna Hotel
1428,Radha Krushna
1429,Chai Shai
1430,New Manchow
1431,Adich Restaurant
1432,Good Food Roll House
1433,Farm-Ville Garden Restaurant
1434,Shaolin
1435,Janseva Bhojanalaya
1436,Khushbu Wadapav And Samosa Point
1437,The Grill N Rolls
1438,White Rabbit
1439,Falak On The Roof
1440,Chow Chow Chinese
1441,Khamanga
1442,Shree Narayan Khaman Dhokla And Sweets
1443,The Flame Burger
1444,Hotel Gavran Kolhapuri
1445,Deshi Katta
1446,Bread Story
1447,Agrabah
1448,Shiv Sagar Pure Veg
1449,Natraj Bhel & Chat House
1450,Cahā Paani
1451,The Royal Dakkhan
1452,Rassaaz
1453,The 3 Musketeers Pub
1454,The Mint Leaf Resto Lounge
1455,Red Chinese And Momo
1456,Swagat Snacks Centre
1457,4 Seasons
1458,Khadadi
1459,Rohit Wadewale Food Mall
1460,Tentación Cake Shop
1461,Dum A Dum Biryani
1462,Bunkers Cafe
1463,Matka Khichdi
1464,Altitude The Rooftop Bar
1465,Buvachi Misal
1466,Becky's Binging Bay
1467,Kimaya Veg Restaurant
1468,House Of Gains
1469,Royalty Chinese And Thai Kitchen
1470,Hotel Pakizaa
1471,Refuel Lounge & Bar
1472,Hanna's Cafe
1473,Chef Kitchen
1474,Hotel Vadanya biryani
1475,Coffee All Day - The Thick & Creamy Shakes Cafe
1476,Cafe Swagg
1477,Secret Recipe
1478,Chota Bite by Cafe Goodluck
1479,Sravs Kitchen
1480,The Meal House
1481,Food Please
1482,The Big Chill Bar Underground
1483,YO FRANKY
1484,Cafe Rova
1485,Mahadev Patiswala
1486,Hotel Sourabh
1487,WS Bakers
1488,Sahara
1489,Amar Paratha & Biryani House
1490,Hotel Royal Indians
1491,Classic Burger House
1492,Kavi - The Hangout Bar
1493,Euphooria Restaurant
1494,Shri Hari Veg
1495,Sahich
1496,Dilkhush Chinese Fast Food
1497,The Common Space
1498,Rajveer Pure Veg
1499,Punjabi King
1500,Feedbag Cafe
1501,Imperial Bakery
1502,Monk's & Blue's
1503,Cafe SiAa
1504,Mohan Ice Cream
1505,Snow In  A Bowl- Dessert & Gaming Café
1506,Hotel Kabab Corner
1507,The Gravy Nation
1508,Tandoor House
1509,North O South
1510,Peppery Kick
1511,Gulbarga Tahari And Biryani
1512,Ancient Hyderabad
1513,Mh12 Pulav And Juice
1514,Cafe Scrummy Yummy
1515,Khaolite
1516,Wicked China
1517,Radha Krishna Veg
1518,Dakhkhan Delicacies
1519,Dessertto
1520,The Green Chef
1521,The Bohemian Kitchen
1522,Janjira Pure Veg
1523,Abhinandan
1524,Payatha - Ethnic Foothill Restaurant
1525,Ganesh Bhel
1526,Asha Dining Hall
1527,Hotel Kunal
1528,Geeta Fast Food
1529,Sudama Bhel
1530,Palavi
1531,Irani Chai Cafe
1532,Dilli Di Hatti
1533,Theobroma
1534,Mafco Chinese Center
1535,Speedy Chow
1536,Hotel Chaitanya
1537,Satkar Rice Plate House
1538,A1 Chinese
1539,Misal Cafe
1540,360 Degree - The Rooftop Restaurant & Bar
1541,Subhadraa
1542,Gully's
1543,Aahar Veg Non Veg
1544,Thalipeeth Ani Barach Kahi
1545,Life Point Cafeteria
1546,Top 87 - The Other Place
1547,Geetanjali Biryani House
1548,Chachaa's Kitchen And Catering
1549,Rolls Royal & Biryani
1550,Gabriella
1551,Anand Late Night
1552,The Young Mugs Cafe
1553,Ajmera Fast Food & Chinese
1554,Jay Ganesh Chaat
1555,Tasty Punjab
1556,Happy Tummy
1557,Night Cravers
1558,Super Bowl
1559,Hotel Maratheshahi
1560,Verde & Co
1561,Seven27
1562,Zhakaas
1563,Sevensisters Momo
1564,Garwa Garden Family Restaurant & Bar
1565,Govinda's The Higher Taste
1566,Cafe Uniq Aroma
1567,Chai Katta
1568,Padma Palace
1569,Hotel Chandralok
1570,Aquarius Resort
1571,Royal Chinese Restaurant
1572,Calcutta Flavour Snacks
1573,Striker's Chinese
1574,The Laughing B
1575,Karim's Cafe
1576,Pokket Cafe
1577,Nutrimonk.life
1578,Hotel Sangam Khandesh Katta
1579,Mad Momos
1580,The Chocolate Room
1581,Raavan Biryani
1582,Craving Station
1583,Balaji Bhel
1584,Hotel Balaji South Indian Restaurant
1585,Yo Kakke
1586,Tangasseri
1587,CakeShahi
1588,The Urban Kadhai
1589,Udta Punjab
1590,Kannu Ki Chai
1591,G Sardar G
1592,Shambhavi- Pure Veg
1593,WOW! Momo
1594,Noor Restaurant
1595,Pyaara Di Haveli
1596,The Bacckyard Kitchen & Bar
1597,Goodluck Snacks
1598,Hotel Chandralok
1599,Thalipeeth Ani Barach Kahi
1600,Barista
1601,Itss Yummyy
1602,SK'S Katthi Kabab Rolls
1603,AK Biryani House
1604,Uns Biryanis And Kebabs
1605,Gap The Gourmet Kitchen
1606,TIS Resto Cafe
1607,Moonlight Cafe
1608,The Happie Gut
1609,The Season Cafe
1610,Sanket's Barbeque Delight
1611,Le Boulangerie
1612,Purana Chawal
1613,Chinar
1614,2 BHK Restaurant
1615,Cake N Bake
1616,Lets Baati
1617,Hotel Al Madeena
1618,Cafe Old Skool
1619,Shreshta
1620,Chicks N Chips
1621,Siddhivinayak Mess
1622,Hotel Shubhankar
1623,The Munching Route - Book Cafe
1624,The Tequila House Lounge
1625,Pizza Point
1626,Irani Chai Katta
1627,The J
1628,Chocolate Biclate
1629,Pizza House
1630,Shinde Dairy
1631,Agatya Pavbhaji Juice Bar
1632,Night Option
1633,Hotel Kolhapuri
1634,Modern Chinese Fast Food
1635,Chhajja - The Coffee Shop
1636,Pavan Restaurant & Bar
1637,Shiv Sagar
1638,Havmor Ice Cream
1639,New Tandoor Point
1640,Saffron Vegetarian
1641,Hotel Malhar
1642,Cafe Eastwood
1643,Cake N Counter
1644,Up and Above
1645,M.M. Restaurant
1646,Hotel Marathwada
1647,Hotel Ramnath
1648,Ambik Pure Veg
1649,Mayur Veg Thali
1650,Kitabi Chai
1651,Hyderabad Biryaani House
1652,Andhra Tiffins And Biryani
1653,Bazooka
1654,Indore LIG Maggi & Pasta
1655,Baba Food Mall
1656,Pack-A-Pav
1657,Queens Maggie Fries
1658,Hop In The Neighborhood Bar
1659,FreshCliq Pizza & Pasta
1660,The Eatery - Four Points by Sheraton
1661,Squisito Cafe Italiano
1662,Pride Kitchen Hyderabadi Biryani
1663,Kolhapuri Zanzanit Pahunchar
1664,A1 Biryani House
1665,Adda
1666,Pattal
1667,1 Lounge and Restaurant
1668,Cream Corner
1669,100° Resto Lounge
1670,Hotel Shivneri
1671,HealthyBee
1672,Ice N Fire SkyLounge
1673,Tiffin Journey
1674,The Puneri Fries
1675,N'tice
1676,The Mighty Crust Pizzeria
1677,Kobe Sizzlers
1678,Jyothi's Kitchen-The Taste Of South
1679,Hotel Yedeshwari
1680,KKH Thali
1681,Jay Ganesh Sabudana Vada
1682,China Town
1683,A1 Misal House & Nashta Center
1684,Shambhavi Bhojanalaya
1685,JB007
1686,Cafe ON
1687,Cafe Raga
1688,Cafe Budas
1689,Delicious
1690,Swoon
1691,Fat Panda
1692,Indiana Burgers
1693,The Puneri Breakfast
1694,Mangesh Restaurant & Bar
1695,Taj Sweets
1696,Kabiro
1697,Bird Valley
1698,Bedi's Naan House
1699,Hotel Marathmol
1700,Milan Khanawal
1701,The Real Green Cafe
1702,Mexican Rodeo
1703,Eagle Boys Pizza
1704,Radhika Bhel
1705,Shivam
1706,Shivam
1707,Amantran Veg Restaurant
1708,Khatri Bandhu Pot Ice Cream
1709,The Maratha
1710,Ambar Family Restaurant
1711,Kollage Food Court
1712,Agatya
1713,Samruddhi Pure Veg
1714,Wah Punjab
1715,Aabachi Thali
1716,SK Chinese And Biryani House
1717,Golden Dragon Veg Non Veg
1718,Pune Coffee Club
1719,Chutney's
1720,Wilderness
1721,Navaratana Veg
1722,Between Your Buns
1723,Super Heroes Cafe
1724,Zamu's Place
1725,Sudama's Misal House
1726,House Of Thali's
1727,Jumboking
1728,Charu's
1729,@M The World Cuisine Restaurant
1730,Green Sampan
1731,Eat-O-Keto
1732,Hotel Student's Choice
1733,Sea World Family Restro & Bar
1734,Vandaag - Vivanta Pune
1735,The Dusk
1736,Hotel Tittos
1737,Check In Punjab
1738,Vidarbha Swaad
1739,103- Shanghai Express
1740,Shetkari Nonveg
1741,Smoke N Stuff
1742,Tiranga
1743,Mahabaleshwar Berry Bash
1744,Cafe Durga
1745,Girija
1746,City Burger
1747,Royal R K Restaurant
1748,Spice Garden Family Resto & Bar
1749,Taste Trails Cafe
1750,Rassasy - Food Truck
1751,Northern Heart
1752,House Of Thali
1753,Khichdi Flavours
1754,Darjeeling Momos
1755,Golden Dragon Chinese And Snack Center
1756,Sezwan Chinese
1757,Joshi Wadewale
1758,Basilico
1759,Ocean Grill Restaurant
1760,Biryani.com
1761,Mauli Misal - Naad Nashikcha
1762,Pop Tate's
1763,Blessed Bites
1764,The K Cafe
1765,Hotel Shivraj
1766,B.Y.O.B Resto & Lounge
1767,Kabila
1768,Cafe CrunChiz
1769,R.K. Caterers (Biryaniwale)
1770,Cake Lounge
1771,TQD Instabowl
1772,TUB - The Unlimited Bar
1773,Skadoosh
1774,Austin 40 Cafehouse
1775,Khandeshi Darbar
1776,Cafe Cremyday
1777,Masala Mantra
1778,7 Seas Wine n Dine
1779,Cloud 9
1780,Delhi Kitchen
1781,Baramati Thali
1782,Khandesh Express
1783,Punjabi Dhaaba
1784,The Lobby @ Sheraton Cafe
1785,Tryluck Restaurant
1786,Barbeque Town
1787,Twinkle Kitchen
1788,Dilli Chaatt Darbar
1789,The Dark Kitchen
1790,The Chinese Wok
1791,South East Cafe
1792,Burgertron
1793,Irani Sweets
1794,Grand Dilli Darbar
1795,Dajincha Dhaba
1796,Cafe Roberto
1797,The New Maharaja Executive
1798,New Afghan Zaika Restaurant
1799,Jungleeee Cafe
1800,Creaminal Treats
1801,King Of Desserts(KOD)
1802,Kanchan Veg
1803,Reddy's Family Restaurant
1804,The Food Gym
1805,Blue Parrot
1806,Coldpan
1807,New Poona Bakery
1808,Kapila Kathi Kebab
1809,Khandesh Junction
1810,OMG Burgers!
1811,Maharaja Thali
1812,Navarasam
1813,Hakka Chow
1814,Ajmeer Beef Samosa
1815,Sahyadri Bhojnalaya
1816,Chinese Adda
1817,Lassi Ghar
1818,Bhaskar Momos And Chicken Shawarma
1819,Dilbahar Hotel
1820,Hotel Shivshahi
1821,Testy Roll House
1822,Vandana's Kitchen
1823,Karishma A Biryani
1824,Desi Spices
1825,Sam's Kitchen
1826,Hotel Al Madeena
1827,Abhinu's Biryani & Kebabs
1828,KGN Xprs
1829,Krushnai Garden Resto & Bar
1830,Cafe Season
1831,K9 The Coast Line
1832,Nanumal Bhojraj
1833,Burooj Biryani & Kabab’s
1834,Sodhi Naan House
1835,Shawarma Junction
1836,Aamrai Kitchen
1837,Hot Momo's And Burger
1838,Zakaas Misal Express
1839,Hookah Lounge
1840,Hyderabad Dum Biryani
1841,Shree Baba Ramdev Thal
1842,All Time Restaurant & Bar
1843,Hotel Swagat Family Restaurant
1844,Kohinoor Restaurant
1845,Chai
1846,Eden Court Restaurant & Bar
1847,Garden Bar
1848,Delhi Chaap Express
1849,Mitran Da Junction -By Rangla Punjab
1850,Sahil
1851,Live City Food Center
1852,Vedant Pure Veg
1853,Vishal Chocolate Toast & Sandwich
1854,WOW! China
1855,White Spice
1856,Chinese Room
1857,L'dorado
1858,IceKraft
1859,Mamata Dining Hall
1860,Aditi Hotel
1861,Waah Pune
1862,Crunchy & Cheezy Cafe
1863,Chulah - Chul Mutton
1864,Swad Pav Bhaji & Snacks Centre
1865,Jaishankar Pani Puriwala
1866,Hotel Chetak Biryani House
1867,La Salsa
1868,Homely Meals@69
1869,Stoning Roll's
1870,Spice Mouth
1871,Shraddha Food Corner
1872,Joshi Sweets
1873,Shree Bedi's Paratha House
1874,Surya Fast Food
1875,Hotel Fish Land
1876,Madras Coffee House
1877,Indori Sarafa
1878,Tarai Snack Center
1879,The Rolls Cafe
1880,Tokyo Bakery
1881,Ice Cream Factory
1882,Signature Family Resto & Bar
1883,Le Bano
1884,Tapkir Misal House
1885,Shree Sainath Corner
1886,Burger Katta
1887,Drunken Monkey
1888,Shri Swami Samartha Pure Veg
1889,Raje Chinese Restaurant
1890,Rahat Biryani house
1891,Arihant Hotel
1892,Punjabi Chef
1893,Archana Family Garden Restaurant
1894,Husseny Bakery
1895,Merlin's Bar - The Orchid Hotel
1896,Chicken Xperience By Venky's
1897,Hotel Bhola
1898,Durga Bhuvan
1899,Thomson Restaurant
1900,Akurdi Manna Dosa Magic
1901,Akurdi Manna Dosa Magic
1902,Tasty Punjab
1903,Atlantis Bar Grill & Banquet
1904,Yash's Kitchen
1905,Babu Khan Caterers - Biryani
1906,Chettinad Box
1907,Big Daddy's
1908,BACKSTAGE
1909,Ranjai Garden Family Restaurant
1910,Shree Mahesh Lunch Home
1911,Bengali Sweets And Foods
1912,Dalchini
1913,Saoji Thath
1914,Lai Bhari Kolhapuri
1915,Dino and Duggy's
1916,WOW- World Of Wings
1917,Playoffs Sport Lounge
1918,Cafe Table Talk
1919,So What Cafe
1920,Mubarak Caterers Biryani House
1921,Diamond Biryani
1922,Diet Delicious
1923,Regal Veg
1924,Chai Point
1925,The Puneri Burger
1926,Naughty Angel Cafe
1927,Garma Garam - Pure Veg
1928,Daawat-e-Biryani
1929,I.T House Food
1930,Noodles House
1931,Shantai Kitchen
1932,Desi Shakes By KB
1933,Pooja Snack Center
1934,Susha's Cafe
1935,Harron'z Kitchen
1936,Fish Curry Malvani
1937,Lekker Chow
1938,Jadhav Wadewale
1939,Hotel Nine Dennu
1940,Country Roads Cafe
1941,Hotel Marathwada
1942,Parathawali Gali
1943,Burger 69 & More
1944,G Ozone Cafe & Restaurant
1945,Chakrapani Bhel And Tea
1946,Wafflenation
1947,Cafe Nine Spinecity
1948,The Royal Hotel Pure Veg
1949,AJ's Kitchen
1950,Burger 09
1951,3 Monkeys Cafe
1952,Namma Nimma
1953,Punjabi Paratha Junction
1954,Amul Ice Cream Parlor
1955,Southin Cafe
1956,Hotel Shivar
1957,Biryani Point
1958,Chai Ke Diwane
1959,AL SABA MAC MINO WAY
1960,Sindh Xprss
1961,Kebab And Company
1962,Cafe Farm House
1963,Two Doors
1964,Biryani House
1965,Reddy's
1966,Miya Murg
1967,Hotel Maitri And Kerala Biryani House
1968,Jacarendaa
1969,Angoor Family Restaurant
1970,Murli Pure Veg
1971,Salt 1
1972,Grahak Dinning
1973,R' ADDA
1974,Lucknowi Laziz
1975,Maha Khavaiyye
1976,Villa Casa
1977,Radha Krushna
1978,Baker's Basket
1979,Jagaat Bhaari Kolhapuri
1980,Sufi's
1981,Agatya Restaurant
1982,Pinxx - Hotel Royal Orchid Central
1983,Dakshin
1984,Kasturi Mastani House
1985,Thai House
1986,Rupesh Misal
1987,Grand Pavilion - Grand Exotica Business Hotel
1988,Pizza & Soup
1989,Talk About Multi Cuisine Restaurant & Bar
1990,Khandeshi Zatka
1991,Nagpuri Saoji
1992,Sambar Xpress
1993,The Square - Novotel
1994,Expresso Royle
1995,Annie's Kitchen
1996,Hotel Shipra Restaurant & Bar
1997,Krushnangan Pure Veg
1998,Namma Kitchen
1999,Vishal Chinese Food
2000,MFC Restaurants
2001,Burger Story
2002,Hotel Malwani Solkadi
2003,Delhi Down Town
2004,Shahi Angare
2005,O Bhaiya
2006,Harshu Veg
2007,Peshwa
2008,Vintage Cafe
2009,Yummy Pan
2010,Dosart
2011,Roll Point
2012,Community Cafe
2013,Delhi Down Town
2014,O Bhaiya
2015,Cafe Pizzerio
2016,Konkan Express
2017,Banjara Hills
2018,Jalsa Resto And Bar
2019,K Anna Maggie Point
2020,Cafe New Durga
2021,Aaswad Biryani
2022,Grab Popcorn
2023,Bo'w'l Khichdi
2024,Foodkart
2025,Omee's Kitchen
2026,Akkha Masur
2027,Shahi Punjab Pure Veg
2028,Big Burger
2029,Kolkata Darbar
2030,Hotel Lijjat
2031,Sparrow Rolls Rice And More
2032,Avadhoot Restaurant
2033,Mr. Roll And Mrs. Maggi
2034,Ahare Bahare - Authentic Bengali Cuisine
2035,MH-Spice
2036,The Hidden Kitchen
2037,Masala Wok
2038,Kiraaak
2039,Frangipani - Oxford Golf Resort
2040,Govinda Deccan Veg
2041,Chachokha Cafe
2042,Rich Belgian Waffle
2043,Punjabi Spice
2044,Shreeman
2045,Sree Sai South Indian Dosa Center
2046,Yaara Di Haaveli
2047,Chinese Katta
2048,Club Cheese
2049,Gandharv Pure Veg
2050,Guess Lounge
2051,Open House Kkitchen
2052,Chinese Delight
2053,Kheema King
2054,Desiano
2055,#Selfieccino
2056,New Royal Chinese
2057,Healthy Tadka
2058,Woods Villa Family Restaurant
2059,Box Singh
2060,Spice It - Hotel Ibis
2061,Zakkas
2062,Cabaret
2063,Gangotree
2064,Jain Home Foods
2065,Navmi Pure Veg
2066,Gokhle Mala
2067,Shreeji Naan and Paratha
2068,Radha Krishna
2069,The Munch Box
2070,Green9 Restaurant
2071,Sanman Family Restaurant
2072,China Hut
2073,Fine Bakers
2074,Krishna Dining
2075,Mulaqaat
2076,Golden Rock
2077,Cafe Bay Leaf - Holiday Inn Pune Hinjawadi
2078,Shiv Sagar
2079,Coconut Grove Resto-Bar
2080,Bliss Bakery & Cafe
2081,Khalsa Dairy
2082,Swad Kitchen
2083,Vasu Vada Pav
2084,Mogambo Pav Bhaji And Juice
2085,Casserole
2086,Shanmukha
2087,Shraddha Restaurant
2088,Chinjabi
2089,Gabroo Da Dhaba
2090,Lehza Veg Divine
2091,Giani Ice Cream
2092,Mountain High
2093,Chops n Hops
2094,The Bengal Kitchen
2095,Yaron Da Adda
2096,Kulhad
2097,Flavours Street
2098,Beach Town Cafe
2099,Hotel Lazeez
2100,Soulted Stories
2101,The Eye Club Resto Lounge & Bar - Hotel Hindusthan International
